route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547414","3-1-vpt-1.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547415","3-1-vpt-1.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547418","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547419","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547420","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547421","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547422","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547423","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547424","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547425","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547426","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547427","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547428","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547429","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547430","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547431","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547432","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547433","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547434","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547435","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547436","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547437","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547438","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547439","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547440","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547441","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547442","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547443","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547444","3-1-vpt-1.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547445","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547446","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547447","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547448","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547449","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547450","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547452","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547453","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547454","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547455","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547459","3-1-vpt-1.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547460","3-1-vpt-1.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547461","3-1-vpt-1.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547465","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547466","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547467","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547468","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547469","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547470","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547471","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547472","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547473","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547474","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547475","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547476","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547477","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547478","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547479","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547480","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547481","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547482","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547483","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547484","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547485","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547486","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547487","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547488","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547489","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547490","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547491","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547492","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547493","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547494","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547495","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547496","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547497","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547498","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547499","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547500","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547501","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547502","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547503","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547504","3-1-vpt-1.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547505","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547506","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547508","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547509","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547510","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547512","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547513","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547514","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547515","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547518","3-1-vpt-1.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547522","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547523","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547524","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547525","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547526","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547527","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547528","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547529","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547530","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547531","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547532","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547533","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547534","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547535","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547536","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547537","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547538","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547539","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547540","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547541","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547542","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547543","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547544","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547545","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547546","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547547","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547548","3-1-vpt-1.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547549","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547550","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547551","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547553","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547554","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547555","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547564","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547565","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547566","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547567","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547568","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547569","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547570","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547571","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547572","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547573","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547574","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547575","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547576","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547577","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547578","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547579","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547580","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547581","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547582","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547583","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547584","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547585","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547586","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547587","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547588","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547589","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547590","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547591","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547592","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547593","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547594","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547595","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547596","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547597","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547598","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547600","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547601","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547602","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547603","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547604","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547605","3-1-vpt-1.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547606","3-1-vpt-1.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547607","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547608","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547609","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547610","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547611","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547615","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547616","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547617","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547618","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547619","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547620","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547621","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547622","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547623","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547624","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547625","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547626","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547627","3-1-vpt-1.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547628","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2","03-1--1-T2-136547629","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550065","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550066","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550069","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550070","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550073","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550079","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550080","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550081","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550082","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550083","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550084","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550085","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550087","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550088","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550089","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550090","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550091","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550092","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550093","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550094","3-1-vpt-1.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550095","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550099","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550100","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550101","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550102","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550103","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550104","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550105","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550109","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550111","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550112","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550122","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550123","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550124","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550125","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550126","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550127","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550128","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550129","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550130","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550131","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550132","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550133","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550134","3-1-vpt-1.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550135","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550136","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550137","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550138","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3","03-1--1-T3-136550139","3-1-vpt-1.1.R","South Melbourne Beach","1","","2"
